id,handle,sku,name,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,supplier_name,active,inventory_Basement,inventory_Garage,inventory_JFK,inventory_Mt_Auburn,inventory_Quality_Graphics
06aa3f89-d43e-11e2-a415-bc764e10976c,harvard-business-school-t-shirt-large-shield,10085,Harvard Business School Shield T-Shirt,Size,XL,Color,Gray,,,Quality,1,2,0,37,0,0
0cb377ee-d43e-11e2-a415-bc764e10976c,harvard-business-school-t-shirt-large-shield,10086,Harvard Business School Shield T-Shirt,Size,XXL,Color,Gray,,,Quality,1,1,0,79,0,0
e576a2ac-d43d-11e2-a415-bc764e10976c,harvard-business-school-t-shirt-large-shield,10078,Harvard Business School Shield T-Shirt,Size,M,Color,Crimson,,,Quality,1,-16,0,36,0,0
e8643d12-d43d-11e2-a415-bc764e10976c,harvard-business-school-t-shirt-large-shield,10079,Harvard Business School Shield T-Shirt,Size,L,Color,Crimson,,,Quality,1,-25,0,11,0,0
eb94bdf7-d43d-11e2-a415-bc764e10976c,harvard-business-school-t-shirt-large-shield,10080,Harvard Business School Shield T-Shirt,Size,XL,Color,Crimson,,,Quality,1,-12,0,16,0,0
f0288e7f-d43d-11e2-a415-bc764e10976c,harvard-business-school-t-shirt-large-shield,10081,Harvard Business School Shield T-Shirt,Size,XXL,Color,Crimson,,,Quality,1,0,0,12,0,0
f78f6c1c-d43d-11e2-a415-bc764e10976c,harvard-business-school-t-shirt-large-shield,10082,Harvard Business School Shield T-Shirt,Size,S,Color,Gray,,,Quality,1,16,0,53,0,0
fb870ba4-d43d-11e2-a415-bc764e10976c,harvard-business-school-t-shirt-large-shield,10083,Harvard Business School Shield T-Shirt,Size,M,Color,Gray,,,Quality,1,3,0,42,0,0
42099437-6c0c-11e2-b1f5-4040782fde00,h-tank-top,4408,'H' Tank Top,Size,S,Color,Black,,,Comprint,1,0,0,0,0,0
4294db87-6c0c-11e2-b1f5-4040782fde00,h-tank-top,4410,'H' Tank Top,Size,L,Color,Black,,,Comprint,1,0,0,0,0,0
42d205ad-6c0c-11e2-b1f5-4040782fde00,h-tank-top,4411,'H' Tank Top,Size,XL,Color,Black,,,Comprint,1,28,0,0,0,0
7ee51ade-6c0d-11e2-b1f5-4040782fde00,h-tank-top,4409,'H' Tank Top,Size,M,Color,Black,,,Comprint,1,0,0,0,0,0
4265f27b-6c0c-11e2-b1f5-4040782fde00,birds-eye-view-of-harvard-campus-vintage-photo,2990,Bird's Eye View of Harvard Campus Vintage Photo,Title,1 Photo,,,,,ICONCEPT,1,0,0,0,-1,0
45bd1587-74ca-11e2-b1f5-4040782fde00,fedex_express_saver,FEDEX_EXPRESS_SAVER,FedEx Express Saver,Title,Default,,,,,Freight,1,0,0,0,0,0
46be6a53-6c0c-11e2-b1f5-4040782fde00,crimson-white-deluxe-harvard-umbrella,4725,Deluxe Harvard Golf Umbrella,Color,Crimson,Pattern,Striped,,,STORMDUDS,1,131,16,8,16,0
46c2d049-6c0c-11e2-b1f5-4040782fde00,ouray-sweatshirt,4915,Crush Crew Sweater,Color,Pink,Size,S,,,Ouray,1,0,0,0,0,0
470cd718-6c0c-11e2-b1f5-4040782fde00,ouray-sweatshirt,4916,Crush Crew Sweater,Color,Pink,Size,M,,,Ouray,1,-2,0,0,0,0
47437cea-6c0c-11e2-b1f5-4040782fde00,ouray-sweatshirt,4917,Crush Crew Sweater,Color,Pink,Size,L,,,Ouray,1,-2,0,0,0,0
47756d91-6c0c-11e2-b1f5-4040782fde00,ouray-sweatshirt,4918,Crush Crew Sweater,Color,Pink,Size,XL,,,Ouray,1,1,0,0,0,0
47a9aae4-6c0c-11e2-b1f5-4040782fde00,ouray-sweatshirt,1741,Crush Crew Sweater,Color,Oxford,Size,S,,,Ouray,1,-2,0,0,0,0
47ec19c4-6c0c-11e2-b1f5-4040782fde00,ouray-sweatshirt,1742,Crush Crew Sweater,Color,Oxford,Size,M,,,Ouray,1,-2,0,0,0,0
482b401e-6c0c-11e2-b1f5-4040782fde00,ouray-sweatshirt,1743,Crush Crew Sweater,Color,Oxford,Size,L,,,Ouray,1,-2,0,0,0,0
48657521-6c0c-11e2-b1f5-4040782fde00,ouray-sweatshirt,1744,Crush Crew Sweater,Color,Oxford,Size,XL,,,Ouray,1,-2,0,0,0,0
e52b2846-e93d-11e5-f98b-402ed5cf434f,ouray-sweatshirt,10498,Crush Crew Sweater,Color,Pink,Size,XS,,,Ouray,1,0,0,0,0,0
47c1176c-6c0c-11e2-b1f5-4040782fde00,fleece-zip-hoody,2575,Cozy Full Zip Hoodie,Size,S,Color,Crimson,,,Quality,1,-1,-1,2,-3,0
480811bf-6c0c-11e2-b1f5-4040782fde00,fleece-zip-hoody,2576,Cozy Full Zip Hoodie,Size,M,Color,Crimson,,,Quality,1,-2,0,-1,0,0
483e4d1b-6c0c-11e2-b1f5-4040782fde00,fleece-zip-hoody,2577,Cozy Full Zip Hoodie,Size,L,Color,Crimson,,,Quality,1,17,1,-1,3,72
486e8dc3-6c0c-11e2-b1f5-4040782fde00,fleece-zip-hoody,2578,Cozy Full Zip Hoodie,Size,XL,Color,Crimson,,,Quality,1,0,2,2,3,0
48c3f3c2-6c0c-11e2-b1f5-4040782fde00,fleece-zip-hoody,2579,Cozy Full Zip Hoodie,Size,S,Color,Charcoal,,,Quality,1,19,-1,12,6,0
48fba116-6c0c-11e2-b1f5-4040782fde00,fleece-zip-hoody,2580,Cozy Full Zip Hoodie,Size,M,Color,Charcoal,,,Quality,1,0,2,1,5,0
494f5d50-6c0c-11e2-b1f5-4040782fde00,fleece-zip-hoody,2581,Cozy Full Zip Hoodie,Size,L,Color,Charcoal,,,Quality,1,59,-2,0,2,48
498ad832-6c0c-11e2-b1f5-4040782fde00,fleece-zip-hoody,2582,Cozy Full Zip Hoodie,Size,XL,Color,Charcoal,,,Quality,1,11,1,1,2,30
48e62f41-6c0c-11e2-b1f5-4040782fde00,hahvard-t-shirt,1389,Hahvahd T-Shirt,Size,S,Color,Crimson,,,Quality,1,49,0,-2,6,360
4976b21f-6c0c-11e2-b1f5-4040782fde00,hahvard-t-shirt,1390,Hahvahd T-Shirt,Size,M,Color,Crimson,,,Quality,1,41,0,2,19,432
49b50e94-6c0c-11e2-b1f5-4040782fde00,hahvard-t-shirt,1391,Hahvahd T-Shirt,Size,L,Color,Crimson,,,Quality,1,107,0,1,16,576
4a054deb-6c0c-11e2-b1f5-4040782fde00,hahvard-t-shirt,1392,Hahvahd T-Shirt,Size,XL,Color,Crimson,,,Quality,1,-5,0,0,8,264
4a5740fe-6c0c-11e2-b1f5-4040782fde00,hahvard-t-shirt,1393,Hahvahd T-Shirt,Size,XXL,Color,Crimson,,,Quality,1,13,0,2,7,120
493e4673-6c0c-11e2-b1f5-4040782fde00,hard-headed-t-shirt,4061,Hard Headed T-Shirt,Size,S,Color,Oxford,,,MyU,1,0,0,0,0,0
1868216f-d43c-11e2-a415-bc764e10976c,hard-headed-t-shirt,10073,Hard Headed T-Shirt,Size,S,Color,Charcoal,,,MyU,1,0,0,-1,0,0
22999f04-d43c-11e2-a415-bc764e10976c,hard-headed-t-shirt,10074,Hard Headed T-Shirt,Size,M,Color,Charcoal,,,MyU,1,0,0,0,0,0
26a86795-d43c-11e2-a415-bc764e10976c,hard-headed-t-shirt,10075,Hard Headed T-Shirt,Size,L,Color,Charcoal,,,MyU,1,-2,0,-1,0,0
2d14dec7-d43c-11e2-a415-bc764e10976c,hard-headed-t-shirt,10076,Hard Headed T-Shirt,Size,XL,Color,Charcoal,,,MyU,1,0,0,0,0,0
3219e131-d43c-11e2-a415-bc764e10976c,hard-headed-t-shirt,10077,Hard Headed T-Shirt,Size,XXL,Color,Charcoal,,,MyU,1,0,0,0,0,0
49bd6e86-6c0c-11e2-b1f5-4040782fde00,hard-headed-t-shirt,4062,Hard Headed T-Shirt,Size,M,Color,Oxford,,,MyU,1,0,0,-5,0,0
49ff80d6-6c0c-11e2-b1f5-4040782fde00,hard-headed-t-shirt,4063,Hard Headed T-Shirt,Size,L,Color,Oxford,,,MyU,1,0,0,-3,0,0
4a4060df-6c0c-11e2-b1f5-4040782fde00,hard-headed-t-shirt,4064,Hard Headed T-Shirt,Size,XL,Color,Oxford,,,MyU,1,0,0,-2,0,0
4a7e638b-6c0c-11e2-b1f5-4040782fde00,hard-headed-t-shirt,4074,Hard Headed T-Shirt,Size,XXL,Color,Oxford,,,MyU,1,0,0,0,0,0
4a33d6dc-6c0c-11e2-b1f5-4040782fde00,harvard-3d-crest-magnet,1514,Harvard 3D Crest Magnet,Color,White,,,,,Mahoney Publishing,1,554,30,8,11,0
4a96ff80-6c0c-11e2-b1f5-4040782fde00,harvard-johnston-gate-magnet,1513,Harvard 3D Johnston Gate Magnet,,Harvard University,,,,,Mahoney Publishing,1,410,8,8,5,0
4abce1af-7b9f-11e2-b1f5-4040782fde00,hellokittyt-shirtmissy,10005,Hello Kitty T-shirt Missy,Size,S,Color,Crimson,,,MyU,1,50,0,0,-1,0
5bcbf188-7b9f-11e2-b1f5-4040782fde00,hellokittyt-shirtmissy,10006,Hello Kitty T-shirt Missy,Size,M,Color,Crimson,,,MyU,1,49,0,0,0,0
5faa3c05-7b9f-11e2-b1f5-4040782fde00,hellokittyt-shirtmissy,10007,Hello Kitty T-shirt Missy,Size,L,Color,Crimson,,,MyU,1,34,0,0,-1,0
64bdfd04-7b9f-11e2-b1f5-4040782fde00,hellokittyt-shirtmissy,10008,Hello Kitty T-shirt Missy,Size,XL,Color,Crimson,,,MyU,1,102,0,0,0,0
4ac378a6-6c0c-11e2-b1f5-4040782fde00,harvard-american-apparel-womens-crest-v-neck,4396,Harvard American Apparel Women's Crest V-Neck,Size,XS,Color,Crimson,,,Comprint,1,0,0,0,0,0
4b614b89-6c0c-11e2-b1f5-4040782fde00,harvard-american-apparel-womens-crest-v-neck,4398,Harvard American Apparel Women's Crest V-Neck,Size,M,Color,Crimson,,,Comprint,1,0,0,0,0,0
4ba2ae25-6c0c-11e2-b1f5-4040782fde00,harvard-american-apparel-womens-crest-v-neck,4397,Harvard American Apparel Women's Crest V-Neck,Size,L,Color,Crimson,,,Comprint,1,0,0,0,0,0
4bdb605d-6c0c-11e2-b1f5-4040782fde00,harvard-american-apparel-womens-crest-v-neck,4372,Harvard American Apparel Women's Crest V-Neck,Size,XS,Color,Gray,,,Comprint,1,0,0,0,0,0
4c2696aa-6c0c-11e2-b1f5-4040782fde00,harvard-american-apparel-womens-crest-v-neck,4373,Harvard American Apparel Women's Crest V-Neck,Size,S,Color,Gray,,,Comprint,1,0,0,0,0,0
4c61aceb-6c0c-11e2-b1f5-4040782fde00,harvard-american-apparel-womens-crest-v-neck,4374,Harvard American Apparel Women's Crest V-Neck,Size,M,Color,Gray,,,Comprint,1,-1,0,-1,0,0
4ca1d436-6c0c-11e2-b1f5-4040782fde00,harvard-american-apparel-womens-crest-v-neck,4375,Harvard American Apparel Women's Crest V-Neck,Size,L,Color,Gray,,,Comprint,1,8,0,-1,1,0
4ce4fcbd-6c0c-11e2-b1f5-4040782fde00,harvard-american-apparel-womens-crest-v-neck,4368,Harvard American Apparel Women's Crest V-Neck,Size,XS,Color,Sky Blue,,,Comprint,1,0,0,0,0,0
4d28e7bb-6c0c-11e2-b1f5-4040782fde00,harvard-american-apparel-womens-crest-v-neck,4369,Harvard American Apparel Women's Crest V-Neck,Size,S,Color,Sky Blue,,,Comprint,1,0,0,0,0,0
4d71b1a6-6c0c-11e2-b1f5-4040782fde00,harvard-american-apparel-womens-crest-v-neck,4370,Harvard American Apparel Women's Crest V-Neck,Size,M,Color,Sky Blue,,,Comprint,1,0,0,0,0,0
4db83fa7-6c0c-11e2-b1f5-4040782fde00,harvard-american-apparel-womens-crest-v-neck,4371,Harvard American Apparel Women's Crest V-Neck,Size,L,Color,Sky Blue,,,Comprint,1,0,0,0,0,0
820d6944-6c0d-11e2-b1f5-4040782fde00,harvard-american-apparel-womens-crest-v-neck,4399,Harvard American Apparel Women's Crest V-Neck,Size,S,Color,Crimson,,,Comprint,1,0,0,0,0,0
4af501ae-6c0c-11e2-b1f5-4040782fde00,harvard-arc-t-shirt,1200,Harvard Arc T-shirt,Size,S,Color,Crimson,,,Quality,1,36,17,24,13,648
4b83014d-6c0c-11e2-b1f5-4040782fde00,harvard-arc-t-shirt,1201,Harvard Arc T-shirt,Size,M,Color,Crimson,,,Quality,1,68,17,17,13,504
4bc04283-6c0c-11e2-b1f5-4040782fde00,harvard-arc-t-shirt,1119,Harvard Arc T-shirt,Size,L,Color,Crimson,,,Quality,1,177,14,9,5,288
4c19a3a3-6c0c-11e2-b1f5-4040782fde00,harvard-arc-t-shirt,1400,Harvard Arc T-shirt,Size,XL,Color,Crimson,,,Quality,1,63,9,10,10,288
4c645d9c-6c0c-11e2-b1f5-4040782fde00,harvard-arc-t-shirt,1202,Harvard Arc T-shirt,Size,XXL,Color,Crimson,,,Quality,1,-14,6,2,3,576
4caaab2a-6c0c-11e2-b1f5-4040782fde00,harvard-arc-t-shirt,313,Harvard Arc T-shirt,Size,S,Color,Oxford,,,Quality,1,110,18,18,12,504
4cf17966-6c0c-11e2-b1f5-4040782fde00,harvard-arc-t-shirt,314,Harvard Arc T-shirt,Size,M,Color,Oxford,,,Quality,1,182,14,13,10,360
4d392fca-6c0c-11e2-b1f5-4040782fde00,harvard-arc-t-shirt,315,Harvard Arc T-shirt,Size,L,Color,Oxford,,,Quality,1,164,16,15,5,288
4d856e76-6c0c-11e2-b1f5-4040782fde00,harvard-arc-t-shirt,316,Harvard Arc T-shirt,Size,XL,Color,Oxford,,,Quality,1,75,3,12,15,288
4dd1c193-6c0c-11e2-b1f5-4040782fde00,harvard-arc-t-shirt,317,Harvard Arc T-shirt,Size,XXL,Color,Oxford,,,Quality,1,81,6,2,8,504
4e1184c2-6c0c-11e2-b1f5-4040782fde00,harvard-arc-t-shirt,4042,Harvard Arc T-shirt,Size,S,Color,Black,,,Quality,1,87,29,16,4,432
4e64bdfa-6c0c-11e2-b1f5-4040782fde00,harvard-arc-t-shirt,4044,Harvard Arc T-shirt,Size,L,Color,Black,,,Quality,1,55,17,14,6,360
4eacb4e6-6c0c-11e2-b1f5-4040782fde00,harvard-arc-t-shirt,4045,Harvard Arc T-shirt,Size,XL,Color,Black,,,Quality,1,22,7,15,7,288
4f04c4a7-6c0c-11e2-b1f5-4040782fde00,harvard-arc-t-shirt,4076,Harvard Arc T-shirt,Size,XXL,Color,Black,,,Quality,1,9,-3,3,6,576
84c31ff5-6c0d-11e2-b1f5-4040782fde00,harvard-arc-t-shirt,4043,Harvard Arc T-shirt,Size,M,Color,Black,,,Quality,1,108,21,18,20,432
4af64fd9-6c0c-11e2-b1f5-4040782fde00,harvard-banners-on-campus-vintage-photo,2985,Harvard Banners on Campus Vintage Photo,Title,1 Photo,,,,,ICONCEPT,1,0,0,0,0,0
4b0dc31d-6c0c-11e2-b1f5-4040782fde00,harvard-barrel-pen,611,Harvard Barrel Pen,Color,White,,,,,Arts & Cards,1,170,-37,-43,66,0
4b9fb9e7-6c0c-11e2-b1f5-4040782fde00,harvard-bottle-opener-keychain,1680,Harvard Bottle Opener Keychain,Color,Silver,,,,,LXG,1,80,-6,15,10,0
4c4dbb8c-f596-11e3-a0f5-b8ca3a64f8f4,HarvardCrestStripedBowTie,10330,Harvard Crest Striped Bow Tie,Color,Crimson,Pattern,Striped,,,Global Neckwear,1,39,0,0,6,0
4e48e403-6c0c-11e2-b1f5-4040782fde00,harvard-campus-and-the-charles-river-vintage-photo,2989,Harvard Campus and the Charles River Vintage Photo,Title,1 Photo,,,,,ICONCEPT,1,0,0,0,0,0
4efad606-6c0c-11e2-b1f5-4040782fde00,harvard-cinch-bag,3863,Harvard Cinch Bag,Color,Crimson,,,,,Quality,1,454,13,-2,10,0
4fa255fc-6c0c-11e2-b1f5-4040782fde00,harvard-collegiate-bowl,4317,Harvard Collegiate Bowl,Color,Crimson,,,,,RFSJ,1,5,-1,0,-2,0
500d5d88-6c0c-11e2-b1f5-4040782fde00,harvard-color-filled-keychain,1644,Engraved Color Harvard Keychain,Color,Silver,,,,,LXG,1,68,13,5,10,0
514d594b-6c0c-11e2-b1f5-4040782fde00,harvard-postcard,2992,Harvard Crest Postcard,Color,Black,,,,,Quality,1,0,4,-13,-5,0
51cfbeb9-6c0c-11e2-b1f5-4040782fde00,harvard-crest-t-shirt,264,Harvard Crest T-Shirt,Size,S,Color,Crimson,,,Quality,1,77,16,4,9,720
524aeaef-6c0c-11e2-b1f5-4040782fde00,harvard-crest-t-shirt,265,Harvard Crest T-Shirt,Size,M,Color,Crimson,,,Quality,1,157,17,8,21,576
528a33f1-6c0c-11e2-b1f5-4040782fde00,harvard-crest-t-shirt,266,Harvard Crest T-Shirt,Size,L,Color,Crimson,,,Quality,1,191,12,15,20,295
52d5e500-6c0c-11e2-b1f5-4040782fde00,harvard-crest-t-shirt,267,Harvard Crest T-Shirt,Size,XL,Color,Crimson,,,Quality,1,106,6,3,16,360
5325c5e5-6c0c-11e2-b1f5-4040782fde00,harvard-crest-t-shirt,268,Harvard Crest T-Shirt,Size,XXL,Color,Crimson,,,Quality,1,46,5,7,2,288
53653b25-6c0c-11e2-b1f5-4040782fde00,harvard-crest-t-shirt,259,Harvard Crest T-Shirt,Size,S,Color,Oxford,,,Quality,1,189,24,18,14,504
53ae146c-6c0c-11e2-b1f5-4040782fde00,harvard-crest-t-shirt,260,Harvard Crest T-Shirt,Size,M,Color,Oxford,,,Quality,1,187,16,2,-3,504
53f4d252-6c0c-11e2-b1f5-4040782fde00,harvard-crest-t-shirt,261,Harvard Crest T-Shirt,Size,L,Color,Oxford,,,Quality,1,70,15,21,9,360
543e9bf8-6c0c-11e2-b1f5-4040782fde00,harvard-crest-t-shirt,262,Harvard Crest T-Shirt,Size,XL,Color,Oxford,,,Quality,1,96,7,10,8,360
547e10b9-6c0c-11e2-b1f5-4040782fde00,harvard-crest-t-shirt,263,Harvard Crest T-Shirt,Size,XXL,Color,Oxford,,,Quality,1,19,-3,5,6,576
54b920e0-6c0c-11e2-b1f5-4040782fde00,harvard-crest-t-shirt,3941,Harvard Crest T-Shirt,Size,S,Color,Navy,,,Quality,1,95,22,20,15,648
551cf059-6c0c-11e2-b1f5-4040782fde00,harvard-crest-t-shirt,3943,Harvard Crest T-Shirt,Size,L,Color,Navy,,,Quality,1,216,14,18,11,432
556e822e-6c0c-11e2-b1f5-4040782fde00,harvard-crest-t-shirt,3944,Harvard Crest T-Shirt,Size,XL,Color,Navy,,,Quality,1,80,7,10,11,360
55bdfbd1-6c0c-11e2-b1f5-4040782fde00,harvard-crest-t-shirt,3973,Harvard Crest T-Shirt,Size,XXL,Color,Navy,,,Quality,1,6,5,0,4,648
8f78ffed-6c0d-11e2-b1f5-4040782fde00,harvard-crest-t-shirt,3942,Harvard Crest T-Shirt,Size,M,Color,Navy,,,Quality,1,72,21,16,-1,648
53607d91-6c0c-11e2-b1f5-4040782fde00,harvard-crop-top,4191,Harvard Crop Top,Color,Oxford,Size,S,,,Quality,1,-2,0,0,0,0
53bf5072-6c0c-11e2-b1f5-4040782fde00,harvard-crop-top,4192,Harvard Crop Top,Color,Oxford,Size,M,,,Quality,1,0,0,0,0,0
53f90a60-6c0c-11e2-b1f5-4040782fde00,harvard-crop-top,4193,Harvard Crop Top,Color,Oxford,Size,L,,,Quality,1,0,0,0,0,0
c426871b-bc2c-11e3-a0f5-b8ca3a64f8f4,harvard-crop-top,10848,Harvard Crop Top,Color,Oxford,Size,XL,,,Quality,1,14,0,-1,0,0
5377814a-6c0c-11e2-b1f5-4040782fde00,harvard-dad-t-shirt,3722,Harvard Dad Tee,Size,S,Color,Crimson,,,Comprint,1,53,0,0,1,0
5401016e-6c0c-11e2-b1f5-4040782fde00,harvard-dad-t-shirt,3723,Harvard Dad Tee,Size,M,Color,Crimson,,,Comprint,1,0,0,0,-2,0
544aebe1-6c0c-11e2-b1f5-4040782fde00,harvard-dad-t-shirt,3724,Harvard Dad Tee,Size,L,Color,Crimson,,,Comprint,1,0,0,0,0,0
549a3267-6c0c-11e2-b1f5-4040782fde00,harvard-dad-t-shirt,3725,Harvard Dad Tee,Size,XL,Color,Crimson,,,Comprint,1,0,0,0,0,0
54d71e89-6c0c-11e2-b1f5-4040782fde00,harvard-dad-t-shirt,3726,Harvard Dad Tee,Size,XXL,Color,Crimson,,,Comprint,1,-1,0,0,0,0
5546a105-6c0c-11e2-b1f5-4040782fde00,harvard-dad-t-shirt,366,Harvard Dad Tee,Size,S,Color,Oxford,,,Comprint,1,19,0,0,4,0
55adf18e-6c0c-11e2-b1f5-4040782fde00,harvard-dad-t-shirt,367,Harvard Dad Tee,Size,M,Color,Oxford,,,Comprint,1,0,0,0,0,0
55f6cf75-6c0c-11e2-b1f5-4040782fde00,harvard-dad-t-shirt,368,Harvard Dad Tee,Size,L,Color,Oxford,,,Comprint,1,-1,0,0,0,0
5666c4b6-6c0c-11e2-b1f5-4040782fde00,harvard-dad-t-shirt,369,Harvard Dad Tee,Size,XL,Color,Oxford,,,Comprint,1,16,0,0,-1,0
56af05e3-6c0c-11e2-b1f5-4040782fde00,harvard-dad-t-shirt,370,Harvard Dad Tee,Size,XXL,Color,Oxford,,,Comprint,1,-1,0,0,0,0
550d25fc-f095-11e2-a415-bc764e10976c,TowerShieldKeychain,10113,Tower Shield Keychain,Color,Silver,,,,,LXG,1,14,2,30,-1,0
553fa88d-6c0c-11e2-b1f5-4040782fde00,harvard-etched-shot-glass,776,Harvard Etched Crest Shot Glass,Title,Etched Crest,,,,,NORDIC,1,87,5,1,18,0
563f5281-6c0c-11e2-b1f5-4040782fde00,harvard-fleece-crew,4997,Harvard Fleece Crew,Size,S,Color,Crimson,,,Ouray,1,0,0,0,0,0
0c6b263e-b296-11e2-a415-bc764e10976c,harvard-fleece-crew,10046,Harvard Fleece Crew,Size,M,Color,Gray,,,Ouray,1,0,0,0,0,0
23690f8f-b295-11e2-a415-bc764e10976c,harvard-fleece-crew,10043,Harvard Fleece Crew,Size,XS,Color,Crimson,,,Ouray,1,0,0,0,0,0
2a147f5a-b295-11e2-a415-bc764e10976c,harvard-fleece-crew,10044,Harvard Fleece Crew,Size,XS,Color,Gray,,,Ouray,1,0,0,0,0,0
56d1d6a9-6c0c-11e2-b1f5-4040782fde00,harvard-fleece-crew,4998,Harvard Fleece Crew,Size,M,Color,Crimson,,,Ouray,1,0,0,0,0,0
57117f4a-6c0c-11e2-b1f5-4040782fde00,harvard-fleece-crew,386,Harvard Fleece Crew,Size,L,Color,Crimson,,,Ouray,1,0,0,0,0,0
575b85bc-6c0c-11e2-b1f5-4040782fde00,harvard-fleece-crew,5000,Harvard Fleece Crew,Size,XL,Color,Crimson,,,Ouray,1,0,0,0,0,0
57ad3eba-6c0c-11e2-b1f5-4040782fde00,harvard-fleece-crew,387,Harvard Fleece Crew,Size,XXL,Color,Crimson,,,Ouray,1,0,0,0,0,0
65fe9523-b295-11e2-a415-bc764e10976c,harvard-fleece-crew,10045,Harvard Fleece Crew,Size,S,Color,Gray,,,Ouray,1,0,0,0,0,0
9ec06f6a-b295-11e2-a415-bc764e10976c,harvard-fleece-crew,10047,Harvard Fleece Crew,Size,L,Color,Gray,,,Ouray,1,-2,0,0,0,0
b9a373df-b295-11e2-a415-bc764e10976c,harvard-fleece-crew,10048,Harvard Fleece Crew,Size,XL,Color,Gray,,,Ouray,1,0,0,0,0,0
d9af18a2-b295-11e2-a415-bc764e10976c,harvard-fleece-crew,10049,Harvard Fleece Crew,Size,XXL,Color,Gray,,,Ouray,1,7,0,0,0,0
573c655f-6c0c-11e2-b1f5-4040782fde00,harvard-folder,3839,Harvard Folder,Color,Crimson,,,,,Roaring Springs,1,545,-5,3,-3,0
022894d1-fd3d-11e7-e6e7-b9a63548eee5,harvard-folder,11254,Harvard Folder,Color,Silver,,,,,Roaring Springs,1,0,0,0,0,0
e0a7f460-b752-11e2-a415-bc764e10976c,harvard-folder,10051,Harvard Folder,Color,Black,,,,,Roaring Springs,1,167,28,103,22,0
57dbc089-6c0c-11e2-b1f5-4040782fde00,harvard-future-freshman-shirt,655,Harvard Future Freshman Shirt,Color,Oxford,Size,YXS,,,FREEDOM,1,5,5,3,11,0
5858327d-6c0c-11e2-b1f5-4040782fde00,harvard-future-freshman-shirt,656,Harvard Future Freshman Shirt,Color,Oxford,Size,YS,,,FREEDOM,1,18,4,9,2,0
58994057-6c0c-11e2-b1f5-4040782fde00,harvard-future-freshman-shirt,657,Harvard Future Freshman Shirt,Color,Oxford,Size,YM,,,FREEDOM,1,12,3,4,4,0
58dc2137-6c0c-11e2-b1f5-4040782fde00,harvard-future-freshman-shirt,658,Harvard Future Freshman Shirt,Color,Oxford,Size,YL,,,FREEDOM,1,26,4,3,6,0
59105c60-6c0c-11e2-b1f5-4040782fde00,harvard-future-freshman-shirt,663,Harvard Future Freshman Shirt,Color,Pink,Size,YXS,,,FREEDOM,1,9,1,4,5,0
5946cdb0-6c0c-11e2-b1f5-4040782fde00,harvard-future-freshman-shirt,664,Harvard Future Freshman Shirt,Color,Pink,Size,YS,,,FREEDOM,1,15,1,5,4,0
5994d511-6c0c-11e2-b1f5-4040782fde00,harvard-future-freshman-shirt,665,Harvard Future Freshman Shirt,Color,Pink,Size,YM,,,FREEDOM,1,20,4,6,5,0
59cad029-6c0c-11e2-b1f5-4040782fde00,harvard-future-freshman-shirt,666,Harvard Future Freshman Shirt,Color,Pink,Size,YL,,,FREEDOM,1,27,1,3,5,0
5863d286-6c47-11e2-b1f5-4040782fde00,HarvardWhitePostcard,2997,Harvard White Postcard,,,,,,,Quality,1,0,0,-6,-2,0
589c5631-6c0c-11e2-b1f5-4040782fde00,harvard-graduate-school-of-education-hooded-sweatshirt,3890,Harvard Graduate School of Education Hooded Sweatshirt,Color,Crimson,Size,S,,,Quality,1,0,0,42,0,0
5903be33-6c0c-11e2-b1f5-4040782fde00,harvard-graduate-school-of-education-hooded-sweatshirt,3891,Harvard Graduate School of Education Hooded Sweatshirt,Color,Crimson,Size,M,,,Quality,1,-1,0,45,0,0
594a4951-6c0c-11e2-b1f5-4040782fde00,harvard-graduate-school-of-education-hooded-sweatshirt,3892,Harvard Graduate School of Education Hooded Sweatshirt,Color,Crimson,Size,L,,,Quality,1,29,0,5,0,0
598cc8ed-6c0c-11e2-b1f5-4040782fde00,harvard-graduate-school-of-education-hooded-sweatshirt,3893,Harvard Graduate School of Education Hooded Sweatshirt,Color,Crimson,Size,XL,,,Quality,1,-2,0,39,0,0
59c4e989-6c0c-11e2-b1f5-4040782fde00,harvard-graduate-school-of-education-hooded-sweatshirt,4071,Harvard Graduate School of Education Hooded Sweatshirt,Color,Crimson,Size,XXL,,,Quality,1,11,0,0,0,0
58b74693-6c0c-11e2-b1f5-4040782fde00,graduate-school-of-education-mug,4054,Harvard Graduate School of Education Mug,Color,White,,,,,RFSJ,1,61,0,5,0,0
5c6da826-6c0c-11e2-b1f5-4040782fde00,harvard-hooded-arc-sweatshirt,2147,Harvard Hooded Arc Sweatshirt,Color,Crimson,Size,S,,,Quality,1,-3,4,3,5,192
5ccdd665-6c0c-11e2-b1f5-4040782fde00,harvard-hooded-arc-sweatshirt,599,Harvard Hooded Arc Sweatshirt,Color,Crimson,Size,M,,,Quality,1,28,2,3,5,96
5d1ad4b4-6c0c-11e2-b1f5-4040782fde00,harvard-hooded-arc-sweatshirt,600,Harvard Hooded Arc Sweatshirt,Color,Crimson,Size,L,,,Quality,1,59,1,-1,4,144
